   9.3607411e+00
   5.4410825e+00
   4.0035838e+00
   6.0300981e+00
   4.4184650e+00
   7.1108152e+00
   5.7700459e+00
   4.9654712e+00
   8.5090716e+00
   7.1591884e+00
   7.9667628e+00
   4.4387048e+00
   8.0904927e+00
   8.0964472e+00
   5.7965932e+00
   6.1639783e+00
   5.7559761e+00
   9.6017360e+00
   7.0389842e+00
   2.3828241e+00
   3.5418480e+00
   6.6774467e+00
   6.0148902e+00
   6.8098628e+00
   8.7394572e+00
   5.1073386e+00
   2.3963693e+00
   4.5961747e+00
   5.4135697e+00
   5.3033920e+00
   8.4961565e+00
   4.1710194e+00
   8.3225745e+00
   9.6243894e+00
   5.8026682e+00
   7.7359840e+00
   4.4431006e+00
   5.3784496e+00
   8.0137720e+00
   6.9572117e+00
   9.4329219e+00
   8.0582197e+00
   4.5337011e+00
   7.1771634e+00
   7.8087612e+00
   4.1334058e+00
   4.9495388e+00
   5.7123759e+00
   7.1044510e+00
   5.5380676e+00
   8.2357191e+00
   4.3972743e+00
   8.4134203e+00
   4.6296062e+00
   5.7614797e+00
   5.3162524e+00
   6.9499873e+00
   5.8371796e+00
   7.9819484e+00
   3.1341208e+00
   4.1729779e+00
   4.0795569e+00
   5.7832300e+00
   6.8301773e+00
   8.2391838e+00
   7.3426631e+00
   4.9469720e+00
   6.5714394e+00
   4.4477247e+00
   4.4145815e+00
   3.8185892e+00
   5.4040724e+00
   6.7346087e+00
   4.3481695e+00
   8.1425433e+00
   3.9375722e+00
   2.9821573e+00
   8.1860887e+00
   8.1229458e+00
   9.2579183e+00
   4.3082377e+00
   9.3966372e+00
   8.2580885e+00
   3.5042632e+00
   4.3113225e+00
   3.5209976e+00
   4.1790198e+00
   5.4026631e+00
   6.3582410e+00
   6.8713440e+00
   9.5077904e+00
   6.2898331e+00
   5.6142192e+00
   5.1339946e+00
   5.0462483e+00
   8.4133187e+00
   7.0226430e+00
   7.7966357e+00
   6.3315760e+00
   4.1721286e+00
   8.2472263e+00
   7.6059291e+00
   8.2014525e+00
   4.3937463e+00
   7.8166023e+00
   7.1242049e+00
   4.2587742e+00
   7.7876839e+00
   4.6271887e+00
   9.4352670e+00
   8.4371683e+00
   4.3597836e+00
   6.1099754e+00
   3.9395382e+00
   4.2595106e+00
   4.3766342e+00
   7.8771912e+00
   4.4957075e+00
   5.6203991e+00
   5.6011003e+00
   5.2374479e+00
   7.8002791e+00
   7.7842981e+00
   5.1014338e+00
   5.6814729e+00
   6.5038988e+00
   2.3873088e+00
   4.3810456e+00
   3.4482961e+00
